timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
1763911801.936268,21.92618614474207,45.607566833496094,0.0,0,0,No hand,0,0,-1,-1
1763911801.994252,21.36702360696492,46.801090240478516,0.0,0,0,No hand,0,0,-1,-1
1763911802.0477872,22.097381592118435,45.25423049926758,0.0,0,0,No hand,0,0,-1,-1
1763911802.1084924,21.829416050796294,45.80974578857422,0.0,0,0,No hand,0,0,-1,-1
1763911802.167991,23.32151217423699,42.87886619567871,0.0,0,0,No hand,0,0,-1,-1
1763911802.225499,21.6551738380678,46.178340911865234,0.0,0,0,No hand,0,0,-1,-1
1763911802.2802634,20.76624566163474,48.15506935119629,0.0,0,0,No hand,0,0,-1,-1
1763911802.3329635,21.982494942401022,45.49074172973633,0.0,0,0,No hand,0,0,-1,-1
1763911802.3856819,22.092260368493683,45.26472091674805,0.0,0,0,No hand,0,0,-1,-1
1763911802.4442542,21.4196184172897,46.68617248535156,0.0,0,0,No hand,0,0,-1,-1
1763911802.503278,19.247872975081457,51.953792572021484,0.0,0,0,No hand,0,0,-1,-1
1763911802.5679698,17.387806202610882,57.51156806945801,0.0,0,0,No hand,0,0,-1,-1
1763911802.6300824,19.576772820409897,51.080942153930664,0.0,0,0,No hand,0,0,-1,-1
1763911802.688593,19.234103436574248,51.99098587036133,0.0,0,0,No hand,0,0,-1,-1
