timestamp,fps,frame_time_ms,hailo_score,hailo_valid,mediapipe_landmarks,command,tcp_sent,tcp_reconnected,cx,cy
2025-11-30 20:15:16.340009,32.14198462752791,31.111955642700195,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.376493,31.55011621696843,31.69560432434082,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.417037,27.354929595836403,36.55648231506348,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.457498,27.998798421927464,35.71581840515137,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.497166,28.70078486919987,34.84225273132324,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.535529,29.08691461105833,34.37972068786621,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.571700,30.95838561580136,32.30142593383789,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.612331,27.18736792978726,36.78178787231445,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.649218,30.272199086270238,33.03360939025879,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.689636,27.881541948907486,35.86602210998535,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.731197,26.859016393442623,37.2314453125,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.772610,28.04654024126033,35.65502166748047,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.813032,27.422892598186323,36.46588325500488,0.0,0,21,Move Right,0,0,243,143
2025-11-30 20:15:16.853031,28.380161039312537,35.23588180541992,0.0,0,21,Move Right,0,0,243,144
2025-11-30 20:15:16.893540,27.369923977943817,36.536455154418945,0.0,0,21,Move Right,0,0,244,143
2025-11-30 20:15:16.937224,25.14043216351485,39.77656364440918,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:16.978123,27.671841290995097,36.13781929016113,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.020613,26.605669628981204,37.58597373962402,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.058673,29.3033381307027,34.12580490112305,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.097956,28.253603858486244,35.393714904785156,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.134117,30.987661982652895,32.27090835571289,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.171264,30.06992866616482,33.255815505981445,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.211730,28.389573645771993,35.224199295043945,0.0,0,21,Move Right,0,0,244,142
2025-11-30 20:15:17.254753,26.28322920648448,38.047075271606445,0.0,0,21,Centered,1,0,199,166
2025-11-30 20:15:17.293684,28.65020458069496,34.903764724731445,0.0,0,21,Move Right,1,0,204,167
2025-11-30 20:15:17.333230,28.69489426622608,34.84940528869629,0.0,0,21,Move Right,0,0,207,166
2025-11-30 20:15:17.374510,27.518790678144025,36.33880615234375,0.0,0,21,Move Right,0,0,207,166
2025-11-30 20:15:17.411601,30.275913841889473,33.02955627441406,0.0,0,21,Move Right,0,0,214,163
2025-11-30 20:15:17.449557,29.55191996054393,33.838748931884766,0.0,0,21,Move Right,0,0,202,164
2025-11-30 20:15:17.490356,27.85968874334943,35.894155502319336,0.0,0,21,Move Right,0,0,208,162
2025-11-30 20:15:17.529496,28.705106182032207,34.83700752258301,0.0,0,21,Move Right,0,0,205,162
2025-11-30 20:15:17.575645,23.90597891137076,41.83053970336914,0.0,0,21,Move Right,0,0,246,141
2025-11-30 20:15:17.611221,31.555338213498448,31.690359115600586,0.0,0,21,Move Right,0,0,246,140
2025-11-30 20:15:17.649304,29.35234962734875,34.06882286071777,0.0,0,21,Move Right,0,0,246,140
2025-11-30 20:15:17.693972,24.758740784028994,40.3897762298584,0.0,0,21,Move Right,0,0,246,140
2025-11-30 20:15:17.734739,27.294227890935122,36.63778305053711,0.0,0,21,Move Right,0,0,246,140
2025-11-30 20:15:17.775036,28.14364700198615,35.53199768066406,0.0,0,21,Move Right,0,0,246,141
2025-11-30 20:15:17.814065,29.74472732430324,33.61940383911133,0.0,0,21,Move Right,0,0,246,141
2025-11-30 20:15:17.857219,26.868307432129452,37.218570709228516,0.0,0,21,Move Right,0,0,246,139
2025-11-30 20:15:17.899284,27.248125771454557,36.699771881103516,0.0,0,21,Move Right,0,0,245,141
2025-11-30 20:15:17.939763,28.49120328229652,35.09855270385742,0.0,0,21,Move Right,0,0,244,143
2025-11-30 20:15:17.982635,26.781669231407754,37.338972091674805,0.0,0,0,Move Right,0,0,246,140
2025-11-30 20:15:18.032975,22.62873543994432,44.191598892211914,0.0,0,0,Move Right,0,0,245,141
2025-11-30 20:15:18.082712,22.88430459999018,43.69807243347168,0.0,0,0,Move Right,0,0,244,142
2025-11-30 20:15:18.129873,23.22376027109034,43.059349060058594,0.0,0,0,Move Right,0,0,244,142
2025-11-30 20:15:18.179893,22.296844433103683,44.849395751953125,0.0,0,0,Move Right,0,0,244,142
2025-11-30 20:15:18.258811,13.657467918347677,73.22001457214355,0.0,0,21,Move Right,0,0,244,143
2025-11-30 20:15:18.296771,29.462244138182943,33.94174575805664,0.0,0,21,Move Right,0,0,244,143
2025-11-30 20:15:18.336382,28.07357232738079,35.620689392089844,0.0,0,21,Move Right,0,0,244,143
2025-11-30 20:15:18.377990,27.347973501643107,36.56578063964844,0.0,0,21,Move Right,0,0,243,143
